"Source";"Target"
4527;"CamTCC605"
4527;"BLCottJulDIX"
4527;"BLCottJulDIX"
4527;"BLEge1993"
4528;"BodEngPoeta1"
4528;"CamTCC605"
4528;"CamTCC605"
4528;"BLAdd10626"
4528;"NLW5043"
4528;"Lam223"
4529;"BLHar4196"
4530;"BodAddC38"
4530;"BodAsh43"
4530;"BodEngPoeta1"
4530;"BodLauMis108"
4530;"BodLauMis463"
4530;"BodTan17"
4530;"OxfCCC431"
4530;"CULAdd3039"
4530;"CamCCC145"
4530;"CamMagPep2344"
4530;"CamTCC605"
4530;"BLAdd10301"
4530;"BLCottJulDIX"
4530;"BLEge1993"
4530;"BLEge2810"
4530;"BLEge2891"
4530;"Lam223"
4530;"TokyoTak54"
4531;"BLAru327"
4532;"BodAddC38"
4532;"BodAsh43"
4532;"Bod779"
4532;"BodEngPoeta1"
4532;"BodLauMis108"
4532;"BodTan17"
4532;"OxfCCC431"
4532;"CULAdd3039"
4532;"CamCCC145"
4532;"CamFitzMc128"
4532;"CamMagPep2344"
4532;"CamTCC605"
4532;"BLAdd10301"
4532;"BLCottJulDIX"
4532;"BLEge1993"
4532;"BLEge2810"
4532;"BLEge2891"
4532;"Lam223"
4532;"Winches33"
4532;"TokyoTak54"
4533;"Bod779"
4534;"BodAsh43"
4534;"Bod779"
4534;"BodEngPoeta1"
4534;"BodLauMis108"
4534;"BodLauMis463"
4534;"OxfTri57"
4534;"CamCCC145"
4534;"CamMagPep2344"
4534;"CamTCC605"
4534;"BLAdd10301"
4534;"BLEge1993"
4534;"BLEge2810"
4534;"BLEge2891"
4534;"BLHar2250"
4534;"BLHar2277"
4534;"Lam223"
4534;"TokyoTak54"
4535;"BodAsh43"
4535;"Bod779"
4535;"Bod779"
4535;"BodEngPoeta1"
4535;"BodLauMis463"
4535;"BodTan17"
4535;"OxfTri57"
4535;"CamCCC145"
4535;"CamKC13"
4535;"CamMagPep2344"
4535;"CamTCC605"
4535;"BLAdd10301"
4535;"BLCottJulDIX"
4535;"BLEge1993"
4535;"BLEge2810"
4535;"BLEge2891"
4535;"BLHar2277"
4535;"TokyoTak54"
4536;"BodAddC38"
4536;"BodAsh43"
4536;"Bod779"
4536;"BodEngPoeta1"
4536;"BodEngPoete94"
4536;"BodLauMis463"
4536;"BodTan17"
4536;"OxfTri57"
4536;"CamCCC145"
4536;"CamKC13"
4536;"CamMagPep2344"
4536;"CamTCC605"
4536;"BLAdd10301"
4536;"BLCottJulDIX"
4536;"BLEge1993"
4536;"BLEge2810"
4536;"BLEge2891"
4536;"BLHar2277"
4537;"BodAsh43"
4537;"Bod779"
4537;"Bod779"
4537;"BodLauMis463"
4537;"CamCCC145"
4537;"CamMagPep2344"
4537;"BLCottJulDIX"
4537;"BLHar2277"
4537;"GraysInn20"
4538;"BLHar4196"
4538;"BLHar4196"
4539;"BLCottTibEVII"
4539;"BLHar4196"
4539;"BLHar4196"
4540;"BodAsh43"
4540;"Bod779"
4540;"BodEngPoeta1"
4540;"BodLauMis463"
4540;"OxfTri57"
4540;"CULAdd3039"
4540;"CamMagPep2344"
4540;"CamTCC605"
4540;"BLCottJulDIX"
4540;"BLEge1993"
4540;"BLEge2891"
4540;"BLHar2277"
4540;"BLSto949"
4540;"Lam223"
4540;"TokyoTak54"
4541;"Bod779"
4542;"BodDou302"
4543;"BodAddC38"
4543;"BodAsh43"
4543;"Bod779"
4543;"BodEngPoeta1"
4543;"BodLauMis108"
4543;"BodLauMis463"
4543;"BodTan17"
4543;"OxfTri57"
4543;"CULEe215"
4543;"CamCCC145"
4543;"CamKC13"
4543;"CamMagPep2344"
4543;"CamTCC605"
4543;"CamTCC605"
4543;"BLCottJulDIX"
4543;"BLEge1993"
4543;"BLEge2810"
4543;"BLEge2891"
4543;"BLHar2277"
4543;"TokyoTak54"
4544;"BodEngPoeta1"
4545;"BodAsh43"
4545;"Bod779"
4545;"BodEngPoeta1"
4545;"BodLauMis108"
4545;"BodLauMis463"
4545;"OxfTri57"
4545;"CamCCC145"
4545;"CamMagPep2344"
4545;"CamTCC605"
4545;"BLAdd10301"
4545;"BLCottJulDIX"
4545;"BLEge1993"
4545;"BLEge2810"
4545;"BLEge2891"
4545;"BLHar2277"
4545;"Lam223"
4545;"TokyoTak54"
4546;"BLCottTibEVII"
4546;"BLHar4196"
4547;"BodAsh43"
4547;"Bod779"
4547;"BodEngPoeta1"
4547;"BodLauMis108"
4547;"BodLauMis463"
4547;"OxfTri57"
4547;"CamCCC145"
4547;"CamMagPep2344"
4547;"CamTCC605"
4547;"BLAdd10301"
4547;"BLCottJulDIX"
4547;"BLEge1993"
4547;"BLHar2277"
4547;"Lam223"
4547;"MinULZ822"
4547;"TokyoTak54"
4548;"BodEngPoeta1"
4548;"CULAdd8335"
4548;"CULDd11"
4548;"BLAdd22283"
4548;"BLHar2391"
4548;"Lam260"
4548;"MinULZ822"
4548;"HunHM129"
4549;"BodAddC38"
4549;"BodAsh43"
4549;"Bod779"
4549;"BodLauMis463"
4549;"BodTan17"
4549;"OxfCCC431"
4549;"OxfTri57"
4549;"CamCCC145"
4549;"CamMagPep2344"
4549;"CamTCC605"
4549;"BLAdd10301"
4549;"BLCottJulDIX"
4549;"BLEge1993"
4549;"BLEge2810"
4549;"BLEge2891"
4549;"BLHar2277"
4549;"TokyoTak54"
4560;"BodEngPoeta1"
4560;"CamFitzMc128"
4560;"Lam223"
4561;"BodLauMis463"
4561;"Bod779"
4561;"OxfTri57"
4561;"CamTCC605"
4561;"BLCottJulDIX"
4562;"BodEngPoeta1"
4563;"BLRoy18Ax"
4564;"BodEngPoeta1"
4565;"BodAddC38"
4565;"BodAsh43"
4565;"Bod779"
4565;"BodEngPoeta1"
4565;"BodLauMis108"
4565;"BodLauMis463"
4565;"BodTan17"
4565;"OxfCCC431"
4565;"CULAdd3039"
4565;"CamCCC145"
4565;"CamMagPep2344"
4565;"CamTCC605"
4565;"BLAdd10301"
4565;"BLCottJulDIX"
4565;"BLEge1993"
4565;"BLEge2810"
4565;"BLEge2891"
4565;"Lam223"
4565;"TokyoTak54"
4566;"Bod779"
4566;"BodEngPoeta1"
4566;"CamTCC605"
4566;"BLEge1993"
4567;"BodAddC38"
4567;"BodAsh43"
4567;"Bod779"
4567;"BodLauMis108"
4567;"BodLauMis463"
4567;"BodTan17"
4567;"OxfTri57"
4567;"CamCCC145"
4567;"CamMagPep2344"
4567;"CamTCC605"
4567;"BLAdd10301"
4567;"BLCottJulDIX"
4567;"BLEge2891"
4567;"BLHar2277"
4567;"Lam223"
4567;"LeedsRipon"
4567;"Wisbech"
4568;"BLCottTibEVII"
4568;"BLHar4196"
4569;"BodAsh43"
4569;"Bod779"
4569;"CULAdd3039"
4569;"CamFitzMc128"
4569;"CamMagPep2344"
4569;"CamTCC605"
4569;"BLCottJulDIX"
4569;"BLEge2810"
4569;"BLEge2891"
4569;"BLSto949"
4569;"Lam223"
4569;"TokyoTak54"
4570;"BodLauMis108"
4570;"BodEngPoeta1"
4570;"Lam223"
4571;"BodAddC38"
4571;"BodAsh43"
4571;"Bod779"
4571;"BodLauMis463"
4571;"BodTan17"
4571;"OxfCCC431"
4571;"CamCCC145"
4571;"CamMagPep2344"
4571;"CamTCC605"
4571;"BLAdd10301"
4571;"BLCottJulDIX"
4571;"BLEge1993"
4571;"BLEge2810"
4571;"BLEge2891"
4571;"PROC473415"
4571;"NottsULMiLm7"
4571;"TokyoTak54"
4572;"BodAsh43"
4572;"Bod779"
4572;"BodLauMis108"
4572;"CULAdd3039"
4572;"CamFitzMc128"
4572;"CamMagPep2344"
4572;"CamTCC605"
4572;"BLCottCleoDIX"
4572;"BLCottJulDIX"
4572;"BLEge2810"
4572;"BLSto949"
4572;"Lam223"
4572;"TokyoTak54"
4573;"BodAddC38"
4573;"BodAsh43"
4573;"BodEngPoeta1"
4573;"BodLauMis463"
4573;"BodTan17"
4573;"OxfCCC431"
4573;"CamCCC145"
4573;"CamMagPep2344"
4573;"CamTCC605"
4573;"BLAdd10301"
4573;"BLCottJulDIX"
4573;"BLEge2891"
4573;"Lam223"
4574;"BodAsh43"
4574;"Bod779"
4574;"BodEngPoeta1"
4574;"BodLauMis463"
4574;"OxfTri57"
4574;"CULAdd3039"
4574;"CamCCC145"
4574;"CamMagPep2344"
4574;"CamTCC605"
4574;"BLAdd10301"
4574;"BLCottJulDIX"
4574;"BLEge1993"
4574;"BLEge2891"
4574;"BLHar2277"
4574;"TokyoTak54"
4575;"BLAru168"
4576;"BodAsh43"
4576;"Bod779"
4576;"BodEngPoeta1"
4576;"BodLauMis108"
4576;"BodLauMis463"
4576;"OxfTri57"
4576;"CULAdd3039"
4576;"CamCCC145"
4576;"CamMagPep2344"
4576;"CamTCC605"
4576;"BLAdd10301"
4576;"BLCottJulDIX"
4576;"BLEge1993"
4576;"BLEge2891"
4576;"BLHar2277"
4576;"Lam223"
4576;"TokyoTak54"
4577;"BodAsh43"
4577;"Bod779"
4577;"BodEngPoeta1"
4577;"BodLauMis108"
4577;"BodLauMis463"
4577;"BodRawPoe225"
4577;"OxfTri57"
4577;"CULAdd3039"
4577;"CamFitzMc128"
4577;"CamMagPep2344"
4577;"CamTCC605"
4577;"BLCottJulDIX"
4577;"BLEge2810"
4577;"BLEge2891"
4577;"BLHar2277"
4577;"BLSto949"
4577;"Lam223"
4577;"TokyoTak54"
4578;"BLEge3309"
4579;"BodAddC38"
4579;"BodAsh43"
4579;"Bod779"
4579;"BodEngPoeta1"
4579;"BodLauMis108"
4579;"BodLauMis463"
4579;"BodTan17"
4579;"OxfCCC431"
4579;"OxfTri57"
4579;"CamCCC145"
4579;"CamFitzMc128"
4579;"CamMagPep2344"
4579;"CamTCC605"
4579;"BLAdd10301"
4579;"BLCottJulDIX"
4579;"BLEge1993"
4579;"BLEge2810"
4579;"BLEge2891"
4579;"Lam223"
4579;"Winches33"
4579;"TokyoTak54"
4580;"Bod779"
4582;"BodAsh43"
4582;"Bod779"
4582;"BodLauMis463"
4582;"OxfTri57"
4582;"CULAdd3039"
4582;"CamCCC145"
4582;"CamMagPep2344"
4582;"CamTCC605"
4582;"BLCottJulDIX"
4582;"BLEge2891"
4582;"BLHar2277"
4582;"BLSto949"
4582;"Lam223"
4582;"TokyoTak54"
4583;"Bod779"
4583;"BodEngPoeta1"
4583;"BodLauMis108"
4583;"CULAdd2585c"
4583;"CamTCC605"
4583;"Lam223"
4584;"BodAddC38"
4584;"BodAsh43"
4584;"Bod779"
4584;"BodEngPoeta1"
4584;"BodLauMis108"
4584;"BodLauMis463"
4584;"BodLauMis108"
4584;"BodTan17"
4584;"BodRawPoe225"
4584;"OxfTri57"
4584;"CamCCC145"
4584;"CamKC13"
4584;"CamMagPep2344"
4584;"CamTCC605"
4584;"BLAdd10301"
4584;"BLCottJulDIX"
4584;"BLEge1993"
4584;"BLEge2810"
4584;"BLEge2891"
4584;"BLHar2277"
4584;"Lam223"
4584;"LeedsRipon"
4584;"TokyoTak54"
4585;"Bod779"
4585;"BodEngPoeta1"
4585;"BLEge1993"
4586;"BodEngPoeta1"
4586;"BLCottJulDIX"
4586;"BLEge1993"
4586;"BLSto949"
4586;"BLAdd10626"
4587;"BodAsh43"
4587;"Bod779"
4587;"BodLauMis108"
4587;"BodLauMis463"
4587;"BodLauMis463"
4587;"CULAdd3039"
4587;"CamFitzMc128"
4587;"CamMagPep2344"
4587;"CamTCC605"
4587;"BLCottJulDIX"
4587;"BLEge2810"
4587;"BLEge2891"
4587;"BLHar2277"
4587;"BLSto949"
4587;"Lam223"
4587;"TokyoTak54"
4588;"BodAsh43"
4588;"Bod779"
4588;"BodLauMis108"
4588;"BodLauMis463"
4588;"OxfTri57"
4588;"CULAdd3039"
4588;"CamMagPep2344"
4588;"CamTCC605"
4588;"BLCottJulDIX"
4588;"BLEge2810"
4588;"BLHar2277"
4588;"BLSto949"
4588;"Lam223"
4588;"TokyoTak54"
4589;"Bod779"
4589;"BodAsh43"
4589;"BLCottJulDIX"
4590;"BodLauMis108"
4590;"BodLauMis463"
4590;"Bod779"
4590;"BodEngPoeta1"
4590;"BodAsh43"
4590;"BodTan17"
4590;"OxfCCC431"
4590;"OxfTri57"
4590;"CamCCC145"
4590;"CamMagPep2344"
4590;"CamTCC605"
4590;"CamFitzMc128"
4590;"BLCottJulDIX"
4590;"BLEge2810"
4590;"BLEge2891"
4590;"BLAdd10301"
4590;"Lam223"
4590;"Winches33"
4590;"TokyoTak54"
4591;"Bod779"
4591;"BodEngPoeta1"
4591;"BLEge1993"
4592;"BodAsh43"
4592;"Bod779"
4592;"BodLauMis108"
4592;"BodRawPoe225"
4592;"CULAdd3039"
4592;"CamMagPep2344"
4592;"CamTCC605"
4592;"BLAdd10626"
4592;"BlCottCalAII"
4592;"BLCottJulDIX"
4592;"BLEge2810"
4592;"BLSto949"
4592;"Lam223"
4592;"TokyoTak54"
4593;"BodAsh43"
4593;"Bod779"
4593;"BodLauMis463"
4593;"BodTan17"
4593;"OxfCCC431"
4593;"CamCCC145"
4593;"CamMagPep2344"
4593;"CamTCC605"
4593;"BLAdd10301"
4593;"BLAru42"
4593;"BLCottJulDIX"
4593;"BLEge1993"
4593;"BLEge2810"
4593;"Winches33"
4593;"TokyoTak54"
4594;"BodEngPoeta1"
4594;"BodLauMis108"
4594;"CULAdd3039"
4594;"CamFitzMc128"
4594;"Lam223"
4595;"BodAsh43"
4595;"BodLauMis108"
4595;"CULAdd3039"
4595;"CamMagPep2344"
4595;"CamTCC605"
4595;"BLCottJulDIX"
4595;"BLEge2891"
4595;"BLSto949"
4595;"Lam223"
4595;"TokyoTak54"
4596;"Bod779"
4597;"BodAsh43"
4597;"BodEngPoeta1"
4597;"BodLauMis108"
4597;"CULAdd3039"
4597;"CamMagPep2344"
4597;"CamTCC605"
4597;"BLCottJulDIX"
4597;"BLEge1993"
4597;"BLEge2891"
4597;"BLSto949"
4597;"Lam223"
4598;"Bod779"
4598;"BodAsh43"
4598;"CamMagPep2344"
4598;"CamTCC605"
4598;"BLCottJulDIX"
4598;"BLSto949"
4599;"Bod779"
4599;"BodLauMis463"
4600;"BodeMus35"
4601;"BodRawC506"
4602;"MinULZ822"
4603;"BodAddC38"
4603;"BodAsh43"
4603;"Bod779"
4603;"BodEngPoeta1"
4603;"BodLauMis108"
4603;"BodLauMis463"
4603;"BodRawPoe225"
4603;"BodTan17"
4603;"OxfTri57"
4603;"CamCCC145"
4603;"CamKC13"
4603;"CamMagPep2344"
4603;"CamTCC605"
4603;"BLAdd10301"
4603;"BLCottJulDIX"
4603;"BLEge1993"
4603;"BLEge2810"
4603;"BLEge2891"
4603;"BLHar2277"
4603;"Lam223"
4603;"TokyoTak54"
4604;"Bod779"
4605;"BodAsh43"
4605;"Bod779"
4605;"BodEngPoeta1"
4605;"BodLauMis463"
4605;"OxfTri57"
4605;"CamCCC145"
4605;"CamMagPep2344"
4605;"CamTCC605"
4605;"BLAdd10301"
4605;"BLCottJulDIX"
4605;"BLEge1993"
4605;"BLHar2277"
4605;"TokyoTak54"
4606;"BodEngPoeta1"
4606;"CULGg531"
4606;"BLAdd22283"
4606;"Lam260"
4606;"HunHM129"
4607;"BodSelSup52"
4607;"CULDd11"
4607;"CULAdd8335"
4608;"BodSelSup52"
4609;"BodAddC38"
4609;"BodAsh43"
4609;"Bod779"
4609;"BodEngPoeta1"
4609;"BodLauMis108"
4609;"BodLauMis463"
4609;"BodRawPoe225"
4609;"BodTan17"
4609;"OxfCCC431"
4609;"CamCCC145"
4609;"CamMagPep2344"
4609;"CamTCC605"
4609;"BLAdd10301"
4609;"BLCottJulDIX"
4609;"BLEge1993"
4609;"BLEge2810"
4609;"BLEge2891"
4609;"Lam223"
4609;"Kendal"
4609;"Winches33"
4609;"TokyoTak54"
4611;"Bod779"
4611;"CamCCC145"
4611;"BLCottJulDIX"
4612;"YorkMinXVIK6"
4613;"BLHar2250"
4613;"Lam223"
4614;"BodAddC38"
4614;"Bod779"
4614;"BodEngPoeta1"
4614;"BodTan17"
4614;"BodLauMis463"
4614;"OxfCCC431"
4614;"CULAdd3039"
4614;"CamCCC145"
4614;"CamFitzMc128"
4614;"CamMagPep2344"
4614;"CamTCC605"
4614;"BLAdd10301"
4614;"BLCottJulDIX"
4614;"BLEge1993"
4614;"BLEge2810"
4614;"Lam223"
4614;"PROC473415"
4614;"TokyoTak54"
4615;"BodAsh43"
4615;"Bod779"
4615;"BodEngPoeta1"
4615;"BodEngPoetd200"
4615;"BodLauMis108"
4615;"CamMagPep2344"
4615;"CamTCC605"
4615;"BLCottJulDIX"
4615;"BLEge1993"
4615;"Lam223"
4616;"Bod779"
4617;"BLCottJulDIX"
4618;"Bod779"
4618;"BLCottJulDIX"
4618;"BLEge2810"
4618;"NLW5043"
4619;"BLCottTibEVII"
4619;"BLHar4196"
4620;"BodAsh43"
4620;"BodEngPoeta1"
4620;"BodEngPoetd200"
4620;"BodLauMis108"
4620;"BodLauMis463"
4620;"BodRawPoe225"
4620;"OxfTri57"
4620;"CULAdd3039"
4620;"CamCCC145"
4620;"CamMagPep2344"
4620;"CamTCC605"
4620;"BLAdd10301"
4620;"BLCottJulDIX"
4620;"BLEge1993"
4620;"BLEge2891"
4620;"BLHar2277"
4620;"Lam223"
4620;"TokyoTak54"
4621;"BLCottTibEVII"
4621;"BLHar4196"
4621;"EDCPCM"
4622;"BodLauMis622"
4622;"Lam223"
4622;"TokyoTak54"
4623;"BodAsh43"
4623;"BodEngPoeta1"
4623;"BodLauMis463"
4623;"OxfTri57"
4623;"CULAdd3039"
4623;"CamCCC145"
4623;"CamMagPep2344"
4623;"CamTCC605"
4623;"BlCottCalAII"
4623;"BLCottJulDIX"
4623;"BLEge1993"
4623;"BLEge2891"
4623;"BLHar2277"
4623;"BLSto949"
4623;"Lam223"
4623;"TokyoTak54"
4624;"BLHar4196"
4625;"BLAdd39574"
4626;"BLCottTibEVII"
4626;"BLHar4196"
4627;"BodAsh42"
4627;"BodEngPoeta1"
4627;"BodLatMisB17"
4627;"CULAdd8335"
4627;"CULDd11"
4627;"CULGg531"
4627;"Lam260"
4627;"HunHM129"
4627;"MinULZ822"
4628;"BodAsh42"
4628;"BodEngPoeta1"
4628;"CULAdd8335"
4628;"CULDd11"
4628;"CULGg531"
4628;"Lam260"
4628;"MinULZ822"
4628;"HunHM129"
4629;"BodEngPoeta1"
4629;"BodEngPoeta1"
4629;"BLAdd22283"
4629;"BLAdd22283"
4630;"BodDou302"
4631;"BodAsh42"
4631;"BodEngPoeta1"
4631;"CULAdd8335"
4631;"CULDd11"
4631;"CULGg531"
4631;"BLAdd38010"
4631;"EDCPCM"
4631;"Lam260"
4631;"MinULZ822"
4631;"MinULZ822"
4632;"BLCottTibEVII"
4632;"BLHar4196"
4633;"BodLauMis108"
4633;"CamStJohn28"
4633;"CamStJohn28"
4633;"CamStJohn28"
4633;"CamTCC605"
4634;"BodAddC38"
4634;"BodAddC220"
4634;"BodAsh43"
4634;"Bod779"
4634;"BodEngPoeta1"
4634;"BodEngPoetc3"
4634;"BodLauMis108"
4634;"BodLauMis463"
4634;"BodRawPoe225"
4634;"BodRawPoe225"
4634;"CULAdd3039"
4634;"CamCCC145"
4634;"CamMagPep2344"
4634;"CamTCC605"
4634;"BLAdd24078"
4634;"BLCottCleoDIX"
4634;"BLCottJulDIX"
4634;"BLEge1993"
4634;"BLEge2810"
4634;"BLHar2277"
4634;"BLSto949"
4634;"Lam223"
4634;"TokyoTak54"
4635;"CULAdd8335"
4635;"CULDd11"
4636;"BLAdd38010"
4636;"Lam260"
4636;"MinULZ822"
4637;"BodEngPoeta1"
4637;"CULAdd8335"
4637;"CULDd11"
4637;"CULGg531"
4637;"BLAdd22283"
4637;"Lam260"
4637;"MinULZ822"
4637;"HunHM129"
4638;"BodAsh42"
4638;"BodEngPoeta1"
4638;"BodLatMisB17"
4638;"CULAdd8335"
4638;"CULDd11"
4638;"CULGg531"
4638;"BLCottTibEVII"
4638;"BLHar4196"
4638;"Lam260"
4638;"MinULZ822"
4638;"HunHM129"
4639;"BodAsh42"
4639;"BodEngPoeta1"
4639;"BodEngPoetc3"
4639;"CULAdd8335"
4639;"CULDd11"
4639;"CULGg531"
4639;"BLAdd22283"
4639;"BLAdd38010"
4639;"Lam260"
4639;"MinULZ822"
4639;"HunHM129"
4640;"BodEngPoeta1"
4640;"BodAsh42"
4640;"CULAdd8335"
4640;"CULDd11"
4640;"BLCottTibEVII"
4640;"BLHar4196"
4640;"Lam260"
4640;"HunHM129"
4640;"MinULZ822"
4641;"BodAsh42"
4641;"BodEngPoeta1"
4641;"CULAdd8335"
4641;"CULDd11"
4641;"BLAdd38010"
4641;"BLCottTibEVII"
4641;"BLHar4196"
4641;"Lam260"
4641;"MinULZ822"
4641;"HunHM129"
4642;"BodAsh42"
4642;"BodEngPoeta1"
4642;"CULGg531"
4642;"BLAdd22283"
4642;"Lam260"
4642;"HunHM129"
4643;"BodAsh42"
4643;"BodEngPoeta1"
4643;"CULAdd8335"
4643;"CULDd11"
4643;"Lam260"
4643;"MinULZ822"
4643;"HunHM129"
4644;"BodAsh42"
4644;"CULAdd8335"
4644;"HunHM129"
4645;"BLCottTibEVII"
4645;"BLHar4196"
4646;"BodEngPoeta1"
4646;"BLAdd22283"
4647;"BodAsh43"
4647;"Bod779"
4647;"BodEngPoeta1"
4647;"BodLauMis108"
4647;"BodLauMis463"
4647;"OxfTri57"
4647;"CULAdd3039"
4647;"CamCCC145"
4647;"CamMagPep2344"
4647;"CamTCC605"
4647;"BLAdd10301"
4647;"BLCottJulDIX"
4647;"BLEge1993"
4647;"BLEge2810"
4647;"BLEge2891"
4647;"BLHar2250"
4647;"BLHar2277"
4647;"TokyoTak54"
4648;"BLCottTibEVII"
4648;"BLHar4196"
4649;"BLCottTibEVII"
4649;"BLHar4196"
4650;"BLCottTibEVII"
4650;"BLHar4196"
4651;"BodAddC38"
4651;"BodAsh43"
4651;"Bod779"
4651;"BodEngPoeta1"
4651;"BodLauMis108"
4651;"BodLauMis463"
4651;"BodTan17"
4651;"OxfCCC431"
4651;"CamCCC145"
4651;"CamMagPep2344"
4651;"CamTCC605"
4651;"BLAdd10301"
4651;"BLCottJulDIX"
4651;"BLEge1993"
4651;"BLEge2810"
4651;"BLEge2891"
4651;"BLHar2250"
4651;"Lam223"
4651;"TokyoTak54"
4652;"BodAddC38"
4652;"BodAsh43"
4652;"Bod779"
4652;"BodEngPoeta1"
4652;"BodLauMis108"
4652;"BodLauMis463"
4652;"BodTan17"
4652;"OxfCCC431"
4652;"CULAdd3039"
4652;"CamCCC145"
4652;"CamMagPep2344"
4652;"CamTCC605"
4652;"BLAdd10301"
4652;"BLCottJulDIX"
4652;"BLCottTitAXXVI"
4652;"BLEge1993"
4652;"BLEge2810"
4652;"BLEge2891"
4652;"BLHar2250"
4652;"Lam223"
4652;"PROC473415"
4652;"TokyoTak54"
4653;"BodAddC38"
4653;"BodAsh43"
4653;"BodEngPoeta1"
4653;"BodLauMis463"
4653;"BodTan17"
4653;"OxfCCC431"
4653;"CULAdd3039"
4653;"CamCCC145"
4653;"CamMagPep2344"
4653;"CamTCC605"
4653;"BLAdd10301"
4653;"BLCottJulDIX"
4653;"BLEge1993"
4653;"BLEge2810"
4653;"BLEge2891"
4653;"Lam223"
4653;"TokyoTak54"
4654;"CULGg26"
4655;"BodAsh43"
4655;"Bod779"
4655;"BodEngPoeta1"
4655;"CamMagPep2344"
4655;"BLCottJulDIX"
4655;"BLEge1993"
4656;"BodAsh43"
4656;"Bod779"
4656;"BodEngPoeta1"
4656;"BodLauMis108"
4656;"BodLauMis463"
4656;"BodRawPoe225"
4656;"OxfTri57"
4656;"CULAdd3039"
4656;"CamMagPep2344"
4656;"CamTCC605"
4656;"BLCottJulDIX"
4656;"BLEge2810"
4656;"BLEge2891"
4656;"BLHar2277"
4656;"BLSto949"
4656;"Lam223"
4656;"TokyoTak54"
4657;"BodEngPoeta1"
4657;"Lam223"
4658;"BodAsh43"
4658;"Bod779"
4658;"BodLauMis108"
4658;"BodLauMis463"
4658;"OxfTri57"
4658;"CamCCC145"
4658;"CamMagPep2344"
4658;"CamTCC605"
4658;"BLAdd10301"
4658;"BLEge1993"
4658;"BLHar2277"
4658;"TokyoTak54"
4659;"BodAsh43"
4659;"Bod779"
4659;"BodEngPoeta1"
4659;"BodEngPoetd200"
4659;"BodLauMis108"
4659;"BodLauMis463"
4659;"OxfTri57"
4659;"CULAdd3039"
4659;"CamCCC145"
4659;"CamMagPep2344"
4659;"CamTCC605"
4659;"BLAdd10301"
4659;"BLCottJulDIX"
4659;"BLEge1993"
4659;"BLEge2891"
4659;"BLHar2277"
4659;"Lam223"
4659;"TokyoTak54"
4660;"BodAsh43"
4660;"Bod779"
4660;"BodEngPoeta1"
4660;"BodLauMis108"
4660;"CULAdd3039"
4660;"CamMagPep2344"
4660;"CamTCC605"
4660;"BLCottJulDIX"
4660;"BLEge1993"
4660;"BLEge2891"
4660;"BLSto949"
4660;"Lam223"
4661;"BodAsh43"
4661;"Bod779"
4661;"BodLauMis108"
4661;"BodLauMis463"
4661;"OxfTri57"
4661;"CamMagPep2344"
4661;"CamTCC605"
4661;"BLCottJulDIX"
4661;"BLEge2810"
4661;"BLEge2891"
4661;"BLHar2277"
4661;"Lam223"
4662;"BodEngPoeta1"
4662;"BodLauMis463"
4662;"BodTan17"
4662;"OxfCCC431"
4662;"CamCCC145"
4662;"CamMagPep2344"
4662;"CamStJohn28"
4662;"CamTCC605"
4662;"CamTCC605"
4662;"BLAdd10301"
4662;"BLEge1993"
4662;"BLEge2891"
4662;"TokyoTak54"
4663;"BodAsh43"
4663;"Bod779"
4663;"BodEngPoeta1"
4663;"BodLauMis108"
4663;"BodLauMis463"
4663;"OxfTri57"
4663;"CULAdd3039"
4663;"CamFitzMc128"
4663;"CamMagPep2344"
4663;"CamTCC605"
4663;"BLCottJulDIX"
4663;"BLEge1993"
4663;"BLEge2810"
4663;"BLHar2277"
4663;"BLSto949"
4663;"Lam223"
4663;"TokyoTak54"
4664;"BLHar4196"
4665;"BLAdd46919"
4666;"BLCottTibEVII"
4666;"BLHar4196"
4667;"BodEngPoeta1"
4667;"CULAdd8335"
4667;"CULGg531"
4667;"BLAdd22283"
4667;"MinULZ822"
4667;"HunHM129"
4668;"BLCottTibEVII"
4668;"BLHar4196"
4669;"BodAsh42"
4669;"CULAdd8335"
4669;"CULGg531"
4669;"BLAdd38010"
4669;"BLCottTibEVII"
4669;"Lam260"
4670;"BodAsh42"
4670;"BodEngPoeta1"
4670;"CULAdd8335"
4670;"CULDd11"
4670;"BLAdd38010"
4670;"Lam260"
4670;"MinULZ822"
4670;"HunHM129"
4671;"BodEngPoeta1"
4671;"CULDd11"
4671;"BLAdd22283"
4671;"MinULZ822"
4671;"HunHM129"
4672;"BodEngPoeta1"
4672;"BodAsh42"
4672;"CULAdd8335"
4672;"CULDd11"
4672;"BLCottTibEVII"
4672;"BLHar4196"
4672;"BLAdd38010"
4672;"Lam260"
4672;"HunHM129"
4672;"MinULZ822"
4673;"BodAsh42"
4673;"BodEngPoeta1"
4673;"CULAdd8335"
4673;"CULDd11"
4673;"CULGg531"
4673;"BLAdd38010"
4673;"BLCottTibEVII"
4673;"BLHar4196"
4673;"Lam260"
4673;"MinULZ822"
4673;"HunHM129"
4674;"BodEngPoeta1"
4674;"BLAdd22283"
4675;"BodAsh43"
4675;"Bod779"
4675;"BodLauMis463"
4675;"OxfTri57"
4675;"CULAdd3039"
4675;"CamCCC145"
4675;"CamMagPep2344"
4675;"CamTCC605"
4675;"BLCottJulDIX"
4675;"BLEge2810"
4675;"BLEge2891"
4675;"BLHar2277"
4675;"BLSto949"
4675;"Lam223"
4675;"TokyoTak54"
